Computer Name,Host Name,Operating System,Group,Mode,Was the computer installed at least 7 days ago?,Has there been no files that would have been blocked in the last 4 days?,Has the computer checked in at least one time per day for at least 4 weekdays?,Did the learning mode start more than 7 days ago?,Learning Mode Scheduled End Date,Last Checkin,From,Status,Install Date,Denied Count 3 days,Denied Count 5 days,Denied Count 7 days,Update Channel,TL Version,TL Intended Version
SMH-L223,SMH-L223,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:40Z,72.196.88.162,Active,2023-11-30T08:33:00Z,2,4,5,Regular,9.3.3.2407/9.3.0.299AMD64
smh-l227,SMH-L227,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:20:15Z,173.23.10.38,Offline,2024-05-17T15:58:00Z,0,0,1,Regular,[MAC] 3.0.1.470
smh-l228,SMH-L233,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:46:54Z,72.222.76.173,Active,2024-08-20T18:25:00Z,0,0,0,Regular,[MAC] 3.2.3.770
smh-l229,SMH-L234,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:47:35Z,72.24.150.2,Active,2024-08-20T18:23:00Z,0,0,1,Regular,[MAC] 3.2.3.770
SMH-L229,SMH-L229,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-14T22:54:56Z,104.219.185.179,Offline,2024-06-30T06:46:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
smh-l230,SMH-L235,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:47:29Z,72.196.88.162,Active,2024-08-20T18:23:00Z,0,0,1,Regular,[MAC] 3.2.3.770
SMH-L231,SMH-L231,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:00Z,104.219.185.179,Active,2024-07-08T22:01:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L232,SMH-L232,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:22Z,172.59.224.159,Active,2024-07-23T20:17:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L236,SMH-L236,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:28Z,104.219.185.179,Active,2024-09-05T03:46:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L237,SMH-L237,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:53Z,72.196.88.162,Active,2024-09-05T18:36:00Z,1,1,4,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L238,SMH-L238,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:32Z,104.219.185.179,Active,2024-09-06T02:46:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L239,SMH-L239,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-14T21:21:19Z,104.219.185.179,Offline,2024-09-07T03:33:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L240,SMH-L240,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:24Z,166.199.99.50,Active,2024-09-10T14:47:00Z,0,1,1,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L241,SMH-L241,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:05Z,104.219.185.179,Active,2024-09-13T00:16:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
smh-l243,SMH-L243,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:07:22Z,162.230.100.144,Offline,2024-09-17T16:41:00Z,0,3,4,Regular,[MAC] 3.2.3.770
smh-l244,SMH-L244,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:33:23Z,72.222.76.173,Active,2024-09-17T16:46:00Z,0,0,1,Regular,[MAC] 3.2.3.770
smh-l245,SMH-L245,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T12:51:04Z,72.209.124.191,Offline,2024-09-24T14:05:00Z,0,0,1,Regular,[MAC] 3.2.3.770
SMH-L246,SMH-L246,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T14:34:59Z,66.119.22.84,Offline,2024-09-20T13:32:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L247,SMH-L247,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-08T18:31:51Z,66.119.22.84,Offline,2024-09-28T06:02:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L249,SMH-L249,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-10-18T14:13:26Z,66.119.22.84,Inactive,2024-10-02T02:18:00Z,0,0,0,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L250,SMH-L250,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T04:37:31Z,166.199.99.134,Offline,2024-09-30T12:47:00Z,1,1,1,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L251,SMH-L251,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-14T23:11:03Z,174.210.4.135,Offline,2024-09-30T13:47:00Z,1,2,2,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L252,SMH-L252,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:35:52Z,104.219.185.179,Active,2024-09-30T15:46:00Z,22,45,81,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L253,SMH-L253,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:56Z,67.237.180.64,Active,2024-09-27T16:47:00Z,0,0,0,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L254,SMH-L254,Windows 10 Home ,Workstations,Secure,false,false,true,false,,2024-11-14T22:09:06Z,104.219.185.179,Offline,2024-09-27T19:02:00Z,1,1,1,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L256,SMH-L256,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:21Z,66.119.22.84,Active,2024-09-30T13:31:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L257,SMH-L257,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:03Z,162.230.100.144,Active,2024-09-30T21:36:00Z,1,1,1,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L258,SMH-L258,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:48Z,162.230.100.144,Active,2024-09-27T16:47:00Z,0,0,0,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L259,SMH-L259,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:23Z,75.98.110.198,Active,2024-09-30T19:46:00Z,3,10,13,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L260,SMH-L260,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:42:33Z,66.119.22.84,Active,2024-09-29T17:09:00Z,1,2,2,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L261,SMH-L261,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:21Z,66.119.22.84,Active,2024-09-29T18:01:00Z,1,1,1,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L262,SMH-L262,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-13T14:54:53Z,66.119.22.84,Offline,2024-09-30T13:01:00Z,0,0,1,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L263,SMH-L263,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T00:05:43Z,162.230.100.144,Offline,2024-09-30T13:51:00Z,1,1,1,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L264,SMH-L264,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:12Z,108.147.94.64,Active,2024-10-01T22:16:00Z,0,0,0,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L265,SMH-L265,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:10Z,174.210.5.64,Active,2024-09-30T12:48:00Z,0,4,4,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L266,SMH-L266,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:40Z,174.210.7.123,Active,2024-09-27T17:17:00Z,0,0,0,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L267,SMH-L267,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:29Z,104.219.185.179,Active,2024-10-10T19:07:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L268,SMH-L268,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-14T23:04:45Z,75.98.110.198,Offline,2024-09-27T17:46:00Z,0,1,1,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L269,SMH-L269,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:50Z,66.119.22.84,Active,2024-09-27T17:46:00Z,1,5,9,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L270,SMH-L270,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:18Z,104.219.185.179,Active,2024-10-25T15:01:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L271,SMH-L271,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:59Z,66.119.22.84,Active,2024-09-27T17:17:00Z,0,1,1,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L272,SMH-L272,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:55Z,66.119.22.84,Active,2024-09-27T16:47:00Z,1,1,1,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L273,SMH-L273,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:01:24Z,75.243.181.178,Offline,2024-09-30T19:46:00Z,0,0,0,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L274,SMH-L274,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:02Z,66.119.22.84,Active,2024-09-27T19:47:00Z,0,0,0,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L276,SMH-L276,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:14Z,162.230.100.144,Active,2024-10-01T15:31:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L277,SMH-L277,Windows 11 Home ,Workstations,Secure,false,false,true,false,,2024-11-13T13:57:38Z,173.17.74.125,Offline,2024-09-30T12:41:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
smh-l278,smh-l278,macOS 14,MAC,Secure,false,false,true,false,,2024-09-27T19:48:53Z,172.16.11.1,Inactive,2024-09-27T19:43:00Z,0,0,0,Regular,[MAC] 2.0.0.327
SMH-L279,SMH-L279,Windows 10 Home ,Workstations,Secure,false,false,true,false,,2024-11-15T15:11:24Z,75.243.22.59,Offline,2024-09-30T13:08:00Z,2,2,2,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L281,SMH-L281,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T14:30:12Z,104.219.185.179,Offline,2024-10-10T19:00:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
smh-l282,SMH-L282,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:46:48Z,72.24.150.2,Active,2024-10-04T20:00:00Z,2,26,29,Regular,[MAC] 3.2.3.770
smh-l283,SMH-L283,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:07:22Z,72.196.88.162,Offline,2024-10-04T20:00:00Z,0,0,1,Regular,[MAC] 3.2.3.770
smh-l284,SMH-L284,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:46:48Z,104.219.185.179,Active,2024-10-04T20:00:00Z,0,7,7,Regular,[MAC] 3.2.3.770
SMH-L285,SMH-L285,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-14T19:35:54Z,98.175.35.124,Offline,2024-06-26T15:01:00Z,1,2,2,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L285,SMH-L285,Windows 11 Home ,Workstations,Secure,false,false,false,false,,,,Inactive,2024-10-24T04:49:00Z,0,0,0,Regular,9.3.3
SMH-L286,SMH-L286,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-12T11:35:10Z,104.219.185.179,Offline,2024-10-24T04:49:00Z,0,0,1,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L287,SMH-L287,Windows 11 Pro ,Workstations,Application Control Learning Mode,false,false,false,false,2024-12-03T21:51:13Z,2024-11-15T15:47:43Z,104.219.185.179,Active,2024-11-12T21:51:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L54,SMH-L54,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:52Z,24.197.196.103,Active,2023-09-28T21:46:00Z,1,5,11,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L64,SMH-L64,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:55Z,72.14.30.61,Active,2023-10-09T13:36:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L66,SMH-L66,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:56Z,104.219.185.179,Active,2023-10-06T22:36:00Z,1,3,5,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L67,smh-l67,macOS 15.1.0,Workstations,Application Control Learning Mode,true,true,false,true,2024-11-22T19:11:25Z,2024-11-07T13:38:10Z,172.16.11.1,Offline,2024-11-01T19:11:00Z,0,0,0,Regular,[MAC] 2.7.0.418
SMH-L68,SMH-L68,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:55Z,104.219.185.179,Active,2023-10-09T13:35:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L69,SMH-L69,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:56Z,72.222.76.173,Active,2023-10-09T13:35:00Z,0,0,6,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L70,SMH-L70,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:41Z,104.219.185.179,Active,2023-10-09T13:36:00Z,0,0,0,Regular,9.1.3.2204/9.1.0.0AMD64
smh-l71,SMH-L71,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-07T19:41:09Z,172.16.8.7,Offline,2024-07-09T16:21:00Z,1,3,89,Regular,[MAC] 3.2.2.723
SMH-L72,SMH-L72,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-06-18T00:01:29Z,104.219.185.179,Inactive,2023-10-19T20:16:00Z,0,0,0,Regular,8.4.0.1736/8.4.0.1AMD64
SMH-L72,SMH-L72,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:50Z,104.219.185.179,Active,2024-06-22T04:47:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L73,SMH-L73,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:43Z,172.59.224.159,Active,2023-10-09T13:36:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L74,SMH-L74,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-14T23:27:19Z,98.187.133.225,Offline,2023-10-07T03:05:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L75,SMH-L75,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-14T23:01:21Z,104.219.185.179,Offline,2023-10-06T23:50:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
smh-l80,SMH-L80,macOS 14.4.1,MAC,Secure,false,false,true,false,,2024-06-14T23:05:07Z,172.16.11.1,Inactive,2024-04-04T17:54:00Z,0,0,0,Regular,[MAC] 2.8.5.446
smh-l81,smh-l81,macOS 14.3.1,MAC,Secure,false,false,true,false,,2024-05-10T17:09:53Z,72.196.88.162,Inactive,2024-04-25T21:55:00Z,0,0,0,Regular,[MAC] 2.7.0.418
SMH-L83,SMH-L83,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:30Z,104.219.185.179,Active,2023-10-09T18:17:00Z,0,0,0,Regular,9.0.0.2102/9.0.0.0AMD64
SMH-L90,SMH-L90,Microsoft Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-02-07T19:57:04Z,104.219.185.179,Inactive,2023-10-20T20:16:00Z,0,0,0,Regular,8.2.3.1575/8.2.0.2AMD64
SMH-L93,SMH-L93,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-07-09T23:52:09Z,174.202.167.193,Inactive,2023-10-06T23:50:00Z,0,0,0,Regular,8.4.0.1736/8.4.0.1AMD64
SMH-L94,SMH-L94,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-14T22:44:25Z,72.196.88.162,Offline,2023-10-06T22:02:00Z,5,29,34,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L95,SMH-L95,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-14T23:00:13Z,104.219.185.179,Offline,2023-10-12T12:48:00Z,41,145,241,Regular,9.3.3.2407/8.0.0.2AMD64
SMH-L97,SMH-L97,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:50Z,66.119.22.84,Active,2023-10-09T13:36:00Z,2,4,5,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L99,SMH-L99,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-14T19:41:44Z,174.210.165.17,Offline,2023-10-09T14:33:00Z,0,0,0,Regular,9.0.0.2102/9.0.0.0AMD64
SMH-T11,SMH-T11,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2023-10-26T20:32:08Z,72.24.150.2,Inactive,2023-10-10T15:33:00Z,0,0,0,Regular,8.0.1.1664/8.0.0.2AMD64
SMH-WrkStn-01,SMH-WrkStn-01,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-10-31T18:46:27Z,172.183.116.39,Offline,2024-07-18T15:02:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
